size	colour	x	y	key	showSelectedlegendcolour	clickSelects	fill
3.27874130236922	#00C094	1.839	76.2213414634146	United Arab Emirates	Middle East & North Africa	United Arab Emirates	#00C094
4.55195924886459	#A58AFF	6.559	47.5385609756098	Afghanistan	South Asia	Afghanistan	#A58AFF
2.87021016286758	#C49A00	1.59	76.620756097561	Albania	Europe & Central Asia	Albania	#C49A00
2.84503769435193	#C49A00	1.734	73.4959512195122	Armenia	Europe & Central Asia	Armenia	#C49A00
4.10025564754505	#FB61D7	5.736	49.8474146341463	Angola	Sub-Saharan Africa	Angola	#FB61D7
5.0919759187802	#53B400	2.24	75.2925365853659	Argentina	Latin America & Caribbean	Argentina	#53B400
3.41632821889924	#C49A00	1.41	80.2341463414634	Austria	Europe & Central Asia	Austria	#C49A00
4.26960126806494	#F8766D	1.933	81.3951219512195	Australia	East Asia & Pacific	Australia	#F8766D
2.14419375293235	#53B400	1.726	74.6819268292683	Aruba	Latin America & Caribbean	Aruba	#53B400
3.45216649547919	#C49A00	1.9	70.0678536585366	Azerbaijan	Europe & Central Asia	Azerbaijan	#C49A00
2.96286470867059	#C49A00	1.168	75.1063170731708	Bosnia and Herzegovina	Europe & Central Asia	Bosnia and Herzegovina	#C49A00
2.25156845440081	#53B400	1.529	76.2643658536585	Barbados	Latin America & Caribbean	Barbados	#53B400
7.97198832073562	#A58AFF	2.356	68.0040243902439	Bangladesh	South Asia	Bangladesh	#A58AFF
3.6056184311044	#C49A00	1.86	79.6804878048781	Belgium	Europe & Central Asia	Belgium	#C49A00
3.87885136649022	#FB61D7	5.924	53.9824878048781	Burkina Faso	Sub-Saharan Africa	Burkina Faso	#FB61D7
3.35424827553357	#C49A00	1.48	72.9634146341463	Bulgaria	Europe & Central Asia	Bulgaria	#C49A00
2.51515498446922	#00C094	2.595	74.7586097560976	Bahrain	Middle East & North Africa	Bahrain	#00C094
3.44057368456672	#FB61D7	4.597	48.975756097561	Burundi	Sub-Saharan Africa	Burundi	#FB61D7
3.46948372230689	#FB61D7	5.44	54.7873170731707	Benin	Sub-Saharan Africa	Benin	#FB61D7
2.10998588225753	#00B6EB	1.7592	79.0038048780488	Bermuda	North America	Bermuda	#00B6EB
2.29982428152651	#F8766D	2.092	77.6622926829268	Brunei Darussalam	East Asia & Pacific	Brunei Darussalam	#F8766D
3.53846682131695	#53B400	3.475	65.6580975609756	Bolivia	Latin America & Caribbean	Bolivia	#53B400
8.79864764107333	#53B400	1.895	72.4270975609756	Brazil	Latin America & Caribbean	Brazil	#53B400
2.28342622752873	#53B400	1.888	74.6938536585366	Bahamas, The	Latin America & Caribbean	Bahamas, The	#53B400
2.40399044290246	#A58AFF	2.565	66.1513170731707	Bhutan	South Asia	Bhutan	#A58AFF
2.68006421217203	#FB61D7	2.857	52.6636829268293	Botswana	Sub-Saharan Africa	Botswana	#FB61D7
