size	colour	x	y	key	showSelectedlegendcolour	clickSelects	fill
2.83299400010958	#00C094	2.77	74.3887317073171	United Arab Emirates	Middle East & North Africa	United Arab Emirates	#00C094
4.19414279760256	#A58AFF	7.847	45.0098536585366	Afghanistan	South Asia	Afghanistan	#A58AFF
2.89227528225573	#C49A00	2.33	73.7218292682927	Albania	Europe & Central Asia	Albania	#C49A00
2.86147003937489	#C49A00	1.712	70.4924878048781	Armenia	Europe & Central Asia	Armenia	#C49A00
3.80363739008562	#FB61D7	6.882	44.4390975609756	Angola	Sub-Saharan Africa	Angola	#FB61D7
4.9661805225029	#53B400	2.535	73.5034634146342	Argentina	Latin America & Caribbean	Argentina	#53B400
3.38669356000298	#C49A00	1.34	77.7756097560976	Austria	Europe & Central Asia	Austria	#C49A00
4.13506219647205	#F8766D	1.755	78.9317073170732	Australia	East Asia & Pacific	Australia	#F8766D
2.13348135180399	#53B400	1.905	73.6753902439025	Aruba	Latin America & Caribbean	Aruba	#53B400
3.3858611794886	#C49A00	2.07	66.3554878048781	Azerbaijan	Europe & Central Asia	Azerbaijan	#C49A00
2.94909768777046	#C49A00	1.454	73.714	Bosnia and Herzegovina	Europe & Central Asia	Bosnia and Herzegovina	#C49A00
2.24603929198936	#53B400	1.585	75.3094146341464	Barbados	Latin America & Caribbean	Barbados	#53B400
7.5968716171558	#A58AFF	3.231	64.2339024390244	Bangladesh	South Asia	Bangladesh	#A58AFF
3.568900716622	#C49A00	1.62	77.619512195122	Belgium	Europe & Central Asia	Belgium	#C49A00
3.64799397515309	#FB61D7	6.314	49.8854878048781	Burkina Faso	Sub-Saharan Africa	Burkina Faso	#FB61D7
3.40553919302197	#C49A00	1.23	71.4121951219512	Bulgaria	Europe & Central Asia	Bulgaria	#C49A00
2.38840106551203	#00C094	2.775	73.6713658536585	Bahrain	Middle East & North Africa	Bahrain	#00C094
3.25463389114328	#FB61D7	5.904	45.6705609756098	Burundi	Sub-Saharan Africa	Burundi	#FB61D7
3.27324925272724	#FB61D7	6.041	52.291756097561	Benin	Sub-Saharan Africa	Benin	#FB61D7
2.2731007432785	#F8766D	2.477	75.9883414634146	Brunei Darussalam	East Asia & Pacific	Brunei Darussalam	#F8766D
3.41509224005413	#53B400	4.219	62.6008780487805	Bolivia	Latin America & Caribbean	Bolivia	#53B400
8.43883818722719	#53B400	2.399	69.8144634146341	Brazil	Latin America & Caribbean	Brazil	#53B400
2.25903130813644	#53B400	2.165	71.3034390243903	Bahamas, The	Latin America & Caribbean	Bahamas, The	#53B400
2.35861263557551	#A58AFF	3.855	60.4560975609756	Bhutan	South Asia	Bhutan	#A58AFF
