size	colour	x	y	key	showSelectedlegendcolour	clickSelects	fill
2.44244530976722	#00C094	5.624	67.7853658536585	United Arab Emirates	Middle East & North Africa	United Arab Emirates	#00C094
3.7827328600409	#A58AFF	7.711	38.4965853658537	Afghanistan	South Asia	Afghanistan	#A58AFF
2.79057440677482	#C49A00	4.17	69.0996341463415	Albania	Europe & Central Asia	Albania	#C49A00
2.84709842758791	#C49A00	2.479	70.576	Armenia	Europe & Central Asia	Armenia	#C49A00
3.31460218080457	#FB61D7	7.194	39.8194390243902	Angola	Sub-Saharan Africa	Angola	#FB61D7
4.56425139218345	#53B400	3.391	68.881243902439	Argentina	Latin America & Caribbean	Argentina	#53B400
3.34880042899559	#C49A00	1.621	71.9670731707317	Austria	Europe & Central Asia	Austria	#C49A00
3.85940055986937	#F8766D	1.949	73.6741463414634	Australia	East Asia & Pacific	Australia	#F8766D
2.10416997991111	#53B400	2.425	71.6697804878049	Aruba	Latin America & Caribbean	Aruba	#53B400
3.1986043026964	#C49A00	3.539	64.828756097561	Azerbaijan	Europe & Central Asia	Azerbaijan	#C49A00
2.98335640695	#C49A00	2.202	69.7717317073171	Bosnia and Herzegovina	Europe & Central Asia	Bosnia and Herzegovina	#C49A00
2.23673833349935	#53B400	2.121	71.375	Barbados	Latin America & Caribbean	Barbados	#53B400
6.33602682574292	#A58AFF	6.604	52.1278780487805	Bangladesh	South Asia	Bangladesh	#A58AFF
3.5388926254111	#C49A00	1.691	72.6980487804878	Belgium	Europe & Central Asia	Belgium	#C49A00
3.25324470608085	#FB61D7	7.022	45.2961951219512	Burkina Faso	Sub-Saharan Africa	Burkina Faso	#FB61D7
3.45636273491708	#C49A00	2.15	71.1846341463415	Bulgaria	Europe & Central Asia	Bulgaria	#C49A00
2.27266348429622	#00C094	5.157	68.9990487804878	Bahrain	Middle East & North Africa	Bahrain	#00C094
2.9699203138306	#FB61D7	6.753	46.0538292682927	Burundi	Sub-Saharan Africa	Burundi	#FB61D7
2.91959224818375	#FB61D7	7.004	44.4575365853659	Benin	Sub-Saharan Africa	Benin	#FB61D7
2.1995903288819	#F8766D	4.645	70.0611463414634	Brunei Darussalam	East Asia & Pacific	Brunei Darussalam	#F8766D
3.1094731122059	#53B400	5.761	50.4087804878049	Bolivia	Latin America & Caribbean	Bolivia	#53B400
7.29122496743317	#53B400	4.256	61.6921707317073	Brazil	Latin America & Caribbean	Brazil	#53B400
2.21198390448817	#53B400	3.012	67.2374390243902	Bahamas, The	Latin America & Caribbean	Bahamas, The	#53B400
2.29977443101663	#A58AFF	6.64	45.086	Bhutan	South Asia	Bhutan	#A58AFF
2.46817053817803	#FB61D7	6.35	59.3890243902439	Botswana	Sub-Saharan Africa	Botswana	#FB61D7
3.51405806832861	#C49A00	2.06	70.5043658536585	Belarus	Europe & Central Asia	Belarus	#C49A00
2.17280653517302	#53B400	6.109	69.4454878048781	Belize	Latin America & Caribbean	Belize	#53B400
4.40629596421814	#00B6EB	1.768	74.529756097561	Canada	North America	Canada	#00B6EB
4.45122727453518	#FB61D7	6.487	45.5481219512195	Congo, Dem. Rep.	Sub-Saharan Africa	Congo, Dem. Rep.	#FB61D7
2.71887994028936	#FB61D7	5.953	47.8185365853659	Central African Republic	Sub-Saharan Africa	Central African Republic	#FB61D7
2.63641795066119	#FB61D7	6.273	55.764243902439	Congo, Rep.	Sub-Saharan Africa	Congo, Rep.	#FB61D7
3.2290569039898	#C49A00	1.493	75.1873170731707	Switzerland	Europe & Central Asia	Switzerland	#C49A00
3.34938711198323	#FB61D7	7.778	50.1547073170732	Cote d'Ivoire	Sub-Saharan Africa	Cote d'Ivoire	#FB61D7
3.61820773471187	#53B400	2.788	67.7274634146342	Chile	Latin America & Caribbean	Chile	#53B400
3.42386318036656	#FB61D7	6.419	50.2809024390244	Cameroon	Sub-Saharan Africa	Cameroon	#FB61D7
17.1815914529151	#F8766D	2.907	66.4958048780488	China	East Asia & Pacific	China	#F8766D
4.48947305541143	#53B400	4.247	64.2897317073171	Colombia	Latin America & Caribbean	Colombia	#53B400
2.72933496669114	#53B400	3.719	71.3866829268293	Costa Rica	Latin America & Caribbean	Costa Rica	#53B400
3.52871462517564	#53B400	2.134	73.0308536585366	Cuba	Latin America & Caribbean	Cuba	#53B400
2.26451991495359	#FB61D7	6.564	58.5987804878049	Cape Verde	Sub-Saharan Africa	Cape Verde	#FB61D7
2.39830984186118	#C49A00	2.312	74.349	Cyprus	Europe & Central Asia	Cyprus	#C49A00
3.57010473994783	#C49A00	2.33	70.6439024390244	Czech Republic	Europe & Central Asia	Czech Republic	#C49A00
6.33825540338915	#C49A00	1.38	72.2559268292683	Germany	Europe & Central Asia	Germany	#C49A00
2.26589328871144	#00C094	6.781	46.8660975609756	Djibouti	Middle East & North Africa	Djibouti	#00C094
3.10758563754305	#C49A00	1.668	74.3929268292683	Denmark	Europe & Central Asia	Denmark	#C49A00
3.1560433035292	#53B400	4.693	62.2597804878049	Dominican Republic	Latin America & Caribbean	Dominican Republic	#53B400
4.10117901591567	#00C094	7.138	58.2408780487805	Algeria	Middle East & North Africa	Algeria	#00C094
3.34401973096537	#53B400	5.334	61.7104634146342	Ecuador	Latin America & Caribbean	Ecuador	#53B400
2.59020530101813	#C49A00	2.04	69.2441707317073	Estonia	Europe & Central Asia	Estonia	#C49A00
5.21915199757933	#00C094	5.465	54.956	Egypt, Arab Rep.	Middle East & North Africa	Egypt, Arab Rep.	#00C094
2.73585565353926	#FB61D7	6.505	44.2151707317073	Eritrea	Sub-Saharan Africa	Eritrea	#FB61D7
4.98068960990595	#C49A00	2.524	74.2956097560976	Spain	Europe & Central Asia	Spain	#C49A00
4.86448114721543	#FB61D7	6.785	44.2518048780488	Ethiopia	Sub-Saharan Africa	Ethiopia	#FB61D7
3.06862694635037	#C49A00	1.652	72.8970731707317	Finland	Europe & Central Asia	Finland	#C49A00
2.37847807649697	#F8766D	3.968	62.4244634146341	Fiji	East Asia & Pacific	Fiji	#F8766D
2.11317027927023	#F8766D	6.398	64.8335853658537	Micronesia, Fed. Sts.	East Asia & Pacific	Micronesia, Fed. Sts.	#F8766D
5.6330728709412	#C49A00	1.89	73.6024390243903	France	Europe & Central Asia	France	#C49A00
2.40410260215004	#FB61D7	5.124	53.1674146341463	Gabon	Sub-Saharan Africa	Gabon	#FB61D7
5.68002392560628	#C49A00	1.75	73.1756097560976	United Kingdom	Europe & Central Asia	United Kingdom	#C49A00
2.13354093242698	#53B400	4.299	64.8455365853659	Grenada	Latin America & Caribbean	Grenada	#53B400
3.02782876516247	#C49A00	2.379	69.2523658536585	Georgia	Europe & Central Asia	Georgia	#C49A00
3.57873653963984	#FB61D7	6.665	52.4317073170732	Ghana	Sub-Saharan Africa	Ghana	#FB61D7
2.36501806611612	#FB61D7	6.342	45.7965853658537	Gambia, The	Sub-Saharan Africa	Gambia, The	#FB61D7
3.02873503655081	#FB61D7	6.921	37.8224878048781	Guinea	Sub-Saharan Africa	Guinea	#FB61D7
2.21974042354171	#FB61D7	5.693	42.1638292682927	Equatorial Guinea	Sub-Saharan Africa	Equatorial Guinea	#FB61D7
3.50647340613478	#C49A00	2.274	73.8512195121951	Greece	Europe & Central Asia	Greece	#C49A00
3.26646147561053	#53B400	6.203	56.4922682926829	Guatemala	Latin America & Caribbean	Guatemala	#53B400
2.14275221602299	#F8766D	3.447	68.7754878048781	Guam	East Asia & Pacific	Guam	#F8766D
2.4355359539997	#FB61D7	6.33	39.2848048780488	Guinea-Bissau	Sub-Saharan Africa	Guinea-Bissau	#FB61D7
2.42647908894072	#53B400	3.859	58.9757804878049	Guyana	Latin America & Caribbean	Guyana	#53B400
3.05899361727831	#F8766D	2.272	73.5756097560976	Hong Kong SAR, China	East Asia & Pacific	Hong Kong SAR, China	#F8766D
2.90508063318385	#53B400	6.543	57.8896829268293	Honduras	Latin America & Caribbean	Honduras	#53B400
3.0462267035056	#C49A00	2.01	70.5387804878049	Croatia	Europe & Central Asia	Croatia	#C49A00
3.14496864204365	#53B400	5.872	50.0499756097561	Haiti	Latin America & Caribbean	Haiti	#53B400
3.60372936530946	#C49A00	2.07	69.3939024390244	Hungary	Europe & Central Asia	Hungary	#C49A00
7.78516530578057	#F8766D	4.682	56.5497073170732	Indonesia	East Asia & Pacific	Indonesia	#F8766D
2.8937813297517	#C49A00	3.24	72.104756097561	Ireland	Europe & Central Asia	Ireland	#C49A00
2.94119089772256	#00C094	3.354	73.2073170731707	Israel	Middle East & North Africa	Israel	#00C094
14.6830193773039	#A58AFF	4.843	54.4056585365854	India	South Asia	India	#A58AFF
3.75960761115277	#00C094	6.744	59.5591463414634	Iraq	Middle East & North Africa	Iraq	#00C094
4.95222394967116	#00C094	6.348	54.71	Iran, Islamic Rep.	Middle East & North Africa	Iran, Islamic Rep.	#00C094
2.22415744711981	#C49A00	2.355	76.6492682926829	Iceland	Europe & Central Asia	Iceland	#C49A00
5.67866905145243	#C49A00	1.87	73.6931707317073	Italy	Europe & Central Asia	Italy	#C49A00
2.16453331643534	#C49A00	1.505	72.8931219512195	Channel Islands	Europe & Central Asia	Channel Islands	#C49A00
2.70556537596523	#53B400	3.965	70.0262195121951	Jamaica	Latin America & Caribbean	Jamaica	#53B400
2.6953792705063	#00C094	7.368	66.0467073170732	Jordan	Middle East & North Africa	Jordan	#00C094
7.26237776816034	#F8766D	1.79	76.0382926829268	Japan	East Asia & Pacific	Japan	#F8766D
3.90573171656343	#FB61D7	7.618	56.6719512195122	Kenya	Sub-Saharan Africa	Kenya	#FB61D7
2.91483938196813	#C49A00	4.082	62.2699024390244	Kyrgyz Republic	Europe & Central Asia	Kyrgyz Republic	#C49A00
3.29456529772361	#F8766D	5.129	33.7899024390244	Cambodia	East Asia & Pacific	Cambodia	#F8766D
2.25807709617201	#FB61D7	7.106	51.1668292682927	Comoros	Sub-Saharan Africa	Comoros	#FB61D7
4.02065545206659	#F8766D	2.692	66.8511707317073	Korea, Dem. Rep.	East Asia & Pacific	Korea, Dem. Rep.	#F8766D
4.98458883404746	#F8766D	2.65	64.9710975609756	Korea, Rep.	East Asia & Pacific	Korea, Rep.	#F8766D
2.54301822155241	#00C094	5.877	69.8265853658537	Kuwait	Middle East & North Africa	Kuwait	#00C094
3.87358836987175	#C49A00	3.048	64.1030975609756	Kazakhstan	Europe & Central Asia	Kazakhstan	#C49A00
2.8710352406411	#F8766D	6.186	48.1074878048781	Lao PDR	East Asia & Pacific	Lao PDR	#F8766D
2.7901076104498	#00C094	4.276	66.2586585365854	Lebanon	Middle East & North Africa	Lebanon	#00C094
2.15483990619348	#53B400	5.064	67.8516585365854	St. Lucia	Latin America & Caribbean	St. Lucia	#53B400
3.84847880822755	#A58AFF	3.562	67.1882926829268	Sri Lanka	South Asia	Sri Lanka	#A58AFF
2.65136487310496	#FB61D7	6.95	43.7576097560976	Liberia	Sub-Saharan Africa	Liberia	#FB61D7
2.54364066950127	#FB61D7	5.672	52.4336585365854	Lesotho	Sub-Saharan Africa	Lesotho	#FB61D7
2.90055394141441	#C49A00	2.09	70.6046341463415	Lithuania	Europe & Central Asia	Lithuania	#C49A00
2.28917964657484	#C49A00	1.49	71.4219024390244	Luxembourg	Europe & Central Asia	Luxembourg	#C49A00
2.77362050567797	#C49A00	1.87	68.9878048780488	Latvia	Europe & Central Asia	Latvia	#C49A00
2.82575235985787	#00C094	7.44	58.0401707317073	Libya	Middle East & North Africa	Libya	#00C094
4.13364877166014	#00C094	5.902	56.0754390243903	Morocco	Middle East & North Africa	Morocco	#00C094
2.89511533811006	#C49A00	2.454	64.8479756097561	Moldova	Europe & Central Asia	Moldova	#C49A00
2.36574705863607	#C49A00	2.347	73.0890243902439	Montenegro	Europe & Central Asia	Montenegro	#C49A00
3.41052769655369	#FB61D7	6.857	47.2734878048781	Madagascar	Sub-Saharan Africa	Madagascar	#FB61D7
2.66493825624064	#C49A00	2.513	69.5265365853659	Macedonia, FYR	Europe & Central Asia	Macedonia, FYR	#C49A00
3.25053678751819	#FB61D7	7.016	38.6226829268293	Mali	Sub-Saharan Africa	Mali	#FB61D7
4.81531554509849	#F8766D	4.862	54.5291463414634	Myanmar	East Asia & Pacific	Myanmar	#F8766D
2.61885852986949	#F8766D	6.584	57.2453658536585	Mongolia	East Asia & Pacific	Mongolia	#F8766D
