size	colour	x	y	key	showSelectedlegendcolour	clickSelects	fill
2.49090445250535	#00C094	5.423	68.6840487804878	United Arab Emirates	Middle East & North Africa	United Arab Emirates	#00C094
3.78143663100164	#A58AFF	7.742	39.2041219512195	Afghanistan	South Asia	Afghanistan	#A58AFF
2.80968066453224	#C49A00	4.037	69.6740487804878	Albania	Europe & Central Asia	Albania	#C49A00
2.86181665838496	#C49A00	2.385	70.6800975609756	Armenia	Europe & Central Asia	Armenia	#C49A00
3.35547109019054	#FB61D7	7.2	40.1618048780488	Angola	Sub-Saharan Africa	Angola	#FB61D7
4.60283390820164	#53B400	3.325	69.4696097560976	Argentina	Latin America & Caribbean	Argentina	#53B400
3.3476497286453	#C49A00	1.62	72.4236585365854	Austria	Europe & Central Asia	Austria	#C49A00
3.88092568049805	#F8766D	1.891	74.3336585365854	Australia	East Asia & Pacific	Australia	#F8766D
2.1041584091972	#53B400	2.392	72.2201463414634	Aruba	Latin America & Caribbean	Aruba	#53B400
3.21745538785636	#C49A00	3.286	64.6813170731707	Azerbaijan	Europe & Central Asia	Azerbaijan	#C49A00
2.99229419013604	#C49A00	2.092	70.2735853658537	Bosnia and Herzegovina	Europe & Central Asia	Bosnia and Herzegovina	#C49A00
2.23734441456285	#53B400	2.004	71.9743658536586	Barbados	Latin America & Caribbean	Barbados	#53B400
6.45899980989478	#A58AFF	6.374	55.2358536585366	Bangladesh	South Asia	Bangladesh	#A58AFF
3.54043537419901	#C49A00	1.672	73.2070731707317	Belgium	Europe & Central Asia	Belgium	#C49A00
3.28102066862972	#FB61D7	7.069	46.3316097560976	Burkina Faso	Sub-Saharan Africa	Burkina Faso	#FB61D7
3.46028868813863	#C49A00	2.05	71.1575609756098	Bulgaria	Europe & Central Asia	Bulgaria	#C49A00
2.28830098164827	#00C094	4.917	69.8744878048781	Bahrain	Middle East & North Africa	Bahrain	#00C094
2.99552405713739	#FB61D7	6.651	46.8593170731707	Burundi	Sub-Saharan Africa	Burundi	#FB61D7
2.94477273145705	#FB61D7	7.025	45.2471219512195	Benin	Sub-Saharan Africa	Benin	#FB61D7
2.20711688422837	#F8766D	4.246	70.7172195121951	Brunei Darussalam	East Asia & Pacific	Brunei Darussalam	#F8766D
3.13601970355602	#53B400	5.521	51.9635609756098	Bolivia	Latin America & Caribbean	Bolivia	#53B400
7.41682518252529	#53B400	4.073	62.4965853658537	Brazil	Latin America & Caribbean	Brazil	#53B400
2.21712335135636	#53B400	2.989	67.6973658536586	Bahamas, The	Latin America & Caribbean	Bahamas, The	#53B400
2.30960507819283	#A58AFF	6.553	46.3592195121951	Bhutan	South Asia	Bhutan	#A58AFF
2.48664070090764	#FB61D7	6.217	60.4592195121951	Botswana	Sub-Saharan Africa	Botswana	#FB61D7
3.52342240724686	#C49A00	2.03	70.3346585365854	Belarus	Europe & Central Asia	Belarus	#C49A00
2.17638169063034	#53B400	5.849	70.147	Belize	Latin America & Caribbean	Belize	#53B400
4.43403483408579	#00B6EB	1.74	75.0780487804878	Canada	North America	Canada	#00B6EB
4.51988835581581	#FB61D7	6.585	45.8246829268293	Congo, Dem. Rep.	Sub-Saharan Africa	Congo, Dem. Rep.	#FB61D7
2.73792533491413	#FB61D7	5.954	48.8095365853659	Central African Republic	Sub-Saharan Africa	Central African Republic	#FB61D7
2.65527808439294	#FB61D7	6.178	56.2368292682927	Congo, Rep.	Sub-Saharan Africa	Congo, Rep.	#FB61D7
3.23274541475244	#C49A00	1.55	75.459268292683	Switzerland	Europe & Central Asia	Switzerland	#C49A00
3.41024116354234	#FB61D7	7.608	51.404243902439	Cote d'Ivoire	Sub-Saharan Africa	Cote d'Ivoire	#FB61D7
3.64143111731846	#53B400	2.675	69.1917317073171	Chile	Latin America & Caribbean	Chile	#53B400
3.46610295198152	#FB61D7	6.431	51.1865365853659	Cameroon	Sub-Saharan Africa	Cameroon	#FB61D7
17.3793323350915	#F8766D	2.632	66.9938048780488	China	East Asia & Pacific	China	#F8766D
4.54734528512241	#53B400	3.993	65.4611463414634	Colombia	Latin America & Caribbean	Colombia	#53B400
2.74996868980241	#53B400	3.618	72.5508292682927	Costa Rica	Latin America & Caribbean	Costa Rica	#53B400
3.53854414218486	#53B400	1.892	73.5623414634146	Cuba	Latin America & Caribbean	Cuba	#53B400
2.26279562728124	#FB61D7	6.375	59.8433414634146	Cape Verde	Sub-Saharan Africa	Cape Verde	#FB61D7
2.40197072253643	#C49A00	2.354	74.7484878048781	Cyprus	Europe & Central Asia	Cyprus	#C49A00
3.5748641036631	#C49A00	2.07	70.2780487804878	Czech Republic	Europe & Central Asia	Czech Republic	#C49A00
6.34371823901595	#C49A00	1.44	72.8186341463415	Germany	Europe & Central Asia	Germany	#C49A00
2.28802702604612	#00C094	6.686	47.9128536585366	Djibouti	Middle East & North Africa	Djibouti	#00C094
3.10962725174713	#C49A00	1.546	74.1017073170732	Denmark	Europe & Central Asia	Denmark	#C49A00
3.18349320051073	#53B400	4.422	63.0011951219512	Dominican Republic	Latin America & Caribbean	Dominican Republic	#53B400
4.16584317455128	#00C094	6.909	59.6036829268293	Algeria	Middle East & North Africa	Algeria	#00C094
3.37947013192494	#53B400	5.059	62.9199268292683	Ecuador	Latin America & Caribbean	Ecuador	#53B400
2.59367300245732	#C49A00	2.02	69.0330487804878	Estonia	Europe & Central Asia	Estonia	#C49A00
5.29047886922157	#00C094	5.366	56.1501951219512	Egypt, Arab Rep.	Middle East & North Africa	Egypt, Arab Rep.	#00C094
2.76053627192388	#FB61D7	6.513	43.9783658536585	Eritrea	Sub-Saharan Africa	Eritrea	#FB61D7
5.00351008488155	#C49A00	2.217	75.3492682926829	Spain	Europe & Central Asia	Spain	#C49A00
4.91398096645684	#FB61D7	6.837	43.914243902439	Ethiopia	Sub-Saharan Africa	Ethiopia	#FB61D7
3.07166861012736	#C49A00	1.63	73.44	Finland	Europe & Central Asia	Finland	#C49A00
2.38664164701741	#F8766D	3.907	63.0091463414634	Fiji	East Asia & Pacific	Fiji	#F8766D
2.11811663429267	#F8766D	6.223	65.1835853658537	Micronesia, Fed. Sts.	East Asia & Pacific	Micronesia, Fed. Sts.	#F8766D
5.64805629225951	#C49A00	1.85	74.0512195121951	France	Europe & Central Asia	France	#C49A00
2.41409553944821	#FB61D7	5.17	54.8438292682927	Gabon	Sub-Saharan Africa	Gabon	#FB61D7
5.68387712431206	#C49A00	1.89	73.6756097560976	United Kingdom	Europe & Central Asia	United Kingdom	#C49A00
2.13348135180399	#53B400	4.251	65.0093170731707	Grenada	Latin America & Caribbean	Grenada	#53B400
3.03600459835795	#C49A00	2.315	69.3627804878049	Georgia	Europe & Central Asia	Georgia	#C49A00
3.61254876895882	#FB61D7	6.539	53.1104390243902	Ghana	Sub-Saharan Africa	Ghana	#FB61D7
2.37689110982673	#FB61D7	6.337	47.5411707317073	Gambia, The	Sub-Saharan Africa	Gambia, The	#FB61D7
3.03923129211798	#FB61D7	6.942	38.8347317073171	Guinea	Sub-Saharan Africa	Guinea	#FB61D7
2.222566716481	#FB61D7	5.728	42.8141707317073	Equatorial Guinea	Sub-Saharan Africa	Equatorial Guinea	#FB61D7
3.52338324486863	#C49A00	2.226	74.4152926829268	Greece	Europe & Central Asia	Greece	#C49A00
3.29768405765252	#53B400	6.18	57.312	Guatemala	Latin America & Caribbean	Guatemala	#53B400
2.14650476789855	#F8766D	3.247	69.3905365853659	Guam	East Asia & Pacific	Guam	#F8766D
2.44001119109375	#FB61D7	6.322	40.0567317073171	Guinea-Bissau	Sub-Saharan Africa	Guinea-Bissau	#FB61D7
2.42853433208266	#53B400	3.567	59.5235853658537	Guyana	Latin America & Caribbean	Guyana	#53B400
3.10309890100358	#F8766D	2.047	74.6731707317073	Hong Kong SAR, China	East Asia & Pacific	Hong Kong SAR, China	#F8766D
2.93423246396274	#53B400	6.313	59.4186829268293	Honduras	Latin America & Caribbean	Honduras	#53B400
3.04990663457909	#C49A00	2.004	70.1753658536586	Croatia	Europe & Central Asia	Croatia	#C49A00
3.16979050406764	#53B400	6.058	50.8797317073171	Haiti	Latin America & Caribbean	Haiti	#53B400
3.60570467823105	#C49A00	1.91	69.0617073170732	Hungary	Europe & Central Asia	Hungary	#C49A00
7.92181725360038	#F8766D	4.43	57.5911219512195	Indonesia	East Asia & Pacific	Indonesia	#F8766D
2.90499780052502	#C49A00	3.229	72.5493658536585	Ireland	Europe & Central Asia	Ireland	#C49A00
2.96496521176159	#00C094	3.242	73.8756097560976	Israel	Middle East & North Africa	Israel	#00C094
14.9800842456774	#A58AFF	4.68	55.3470731707317	India	South Asia	India	#A58AFF
3.81315082409245	#00C094	6.564	57.2847073170732	Iraq	Middle East & North Africa	Iraq	#00C094
5.06116210401306	#00C094	6.479	52.344243902439	Iran, Islamic Rep.	Middle East & North Africa	Iran, Islamic Rep.	#00C094
2.22661781906341	#C49A00	2.48	76.8465853658537	Iceland	Europe & Central Asia	Iceland	#C49A00
5.68779019134436	#C49A00	1.64	73.9431707317073	Italy	Europe & Central Asia	Italy	#C49A00
2.16513216778658	#C49A00	1.454	73.3449512195122	Channel Islands	Europe & Central Asia	Channel Islands	#C49A00
2.71450974865255	#53B400	3.733	70.4855365853659	Jamaica	Latin America & Caribbean	Jamaica	#53B400
2.7225611532784	#00C094	7.232	67.0367804878049	Jordan	Middle East & North Africa	Jordan	#00C094
7.30535196925205	#F8766D	1.75	76.0917073170732	Japan	East Asia & Pacific	Japan	#F8766D
3.97933191945554	#FB61D7	7.455	57.7401707317073	Kenya	Sub-Saharan Africa	Kenya	#FB61D7
2.93184763588435	#C49A00	4.035	62.870243902439	Kyrgyz Republic	Europe & Central Asia	Kyrgyz Republic	#C49A00
3.26934157220065	#F8766D	5.862	38.6240731707317	Cambodia	East Asia & Pacific	Cambodia	#F8766D
2.26824585532817	#FB61D7	7.129	51.9551707317073	Comoros	Sub-Saharan Africa	Comoros	#FB61D7
4.04546793447498	#F8766D	2.705	67.6986341463415	Korea, Dem. Rep.	East Asia & Pacific	Korea, Dem. Rep.	#F8766D
5.03087185544967	#F8766D	2.83	65.8019512195122	Korea, Rep.	East Asia & Pacific	Korea, Rep.	#F8766D
2.57180637983313	#00C094	5.549	70.4567073170732	Kuwait	Middle East & North Africa	Kuwait	#00C094
3.89410083488513	#C49A00	2.9	66.6243902439025	Kazakhstan	Europe & Central Asia	Kazakhstan	#C49A00
2.88317646967859	#F8766D	6.277	48.7622195121951	Lao PDR	East Asia & Pacific	Lao PDR	#F8766D
