size	colour	x	y	key	showSelectedlegendcolour	clickSelects	fill
2.24895676062057	#00C094	6.512	63.373	United Arab Emirates	Middle East & North Africa	United Arab Emirates	#00C094
3.65102656408937	#A58AFF	7.699	35.4814146341463	Afghanistan	South Asia	Afghanistan	#A58AFF
2.72482412953371	#C49A00	4.778	67.265512195122	Albania	Europe & Central Asia	Albania	#C49A00
2.78644096816132	#C49A00	3.118	70.1830487804878	Armenia	Europe & Central Asia	Armenia	#C49A00
3.206039291495	#FB61D7	7.264	37.4192926829268	Angola	Sub-Saharan Africa	Angola	#FB61D7
4.42300027537504	#53B400	3.104	66.8302926829268	Argentina	Latin America & Caribbean	Argentina	#53B400
3.34326472166937	#C49A00	2.202	70.0692682926829	Austria	Europe & Central Asia	Austria	#C49A00
3.76489014626334	#F8766D	2.961	71.0682926829268	Australia	East Asia & Pacific	Australia	#F8766D
2.10339421051322	#53B400	2.788	69.4460975609756	Aruba	Latin America & Caribbean	Aruba	#53B400
3.12732605291063	#C49A00	4.479	64.9814390243903	Azerbaijan	Europe & Central Asia	Azerbaijan	#C49A00
2.94985652744331	#C49A00	2.775	66.5321219512195	Bosnia and Herzegovina	Europe & Central Asia	Bosnia and Herzegovina	#C49A00
2.23277069794015	#53B400	2.949	68.848512195122	Barbados	Latin America & Caribbean	Barbados	#53B400
6.03709248673405	#A58AFF	6.942	39.9328780487805	Bangladesh	South Asia	Bangladesh	#A58AFF
3.52580680484184	#C49A00	2.208	71.0604878048781	Belgium	Europe & Central Asia	Belgium	#C49A00
3.17302513999129	#FB61D7	6.658	41.4385609756098	Burkina Faso	Sub-Saharan Africa	Burkina Faso	#FB61D7
3.43320193603226	#C49A00	2.1	70.8736585365854	Bulgaria	Europe & Central Asia	Bulgaria	#C49A00
2.22268527884545	#00C094	6.293	64.6892195121951	Bahrain	Middle East & North Africa	Bahrain	#00C094
2.91753525775943	#FB61D7	6.805	43.8344390243903	Burundi	Sub-Saharan Africa	Burundi	#FB61D7
2.8442461702508	#FB61D7	6.786	40.4805609756098	Benin	Sub-Saharan Africa	Benin	#FB61D7
2.17051412749322	#F8766D	5.771	67.5096097560976	Brunei Darussalam	East Asia & Pacific	Brunei Darussalam	#F8766D
3.01883338831757	#53B400	6.549	46.1218780487805	Bolivia	Latin America & Caribbean	Bolivia	#53B400
6.87057310950642	#53B400	4.896	58.9388048780488	Brazil	Latin America & Caribbean	Brazil	#53B400
2.19563631289773	#53B400	3.504	66.3227073170732	Bahamas, The	Latin America & Caribbean	Bahamas, The	#53B400
2.26287220698449	#A58AFF	6.674	41.072	Bhutan	South Asia	Bhutan	#A58AFF
2.41105681501788	#FB61D7	6.611	55.0094146341463	Botswana	Sub-Saharan Africa	Botswana	#FB61D7
3.48110764085237	#C49A00	2.31	70.6958048780488	Belarus	Europe & Central Asia	Belarus	#C49A00
2.16261610617162	#53B400	6.288	66.512756097561	Belize	Latin America & Caribbean	Belize	#53B400
4.28342653962518	#00B6EB	2.141	73.0292682926829	Canada	North America	Canada	#00B6EB
4.22556800939986	#FB61D7	6.242	44.1933902439024	Congo, Dem. Rep.	Sub-Saharan Africa	Congo, Dem. Rep.	#FB61D7
2.66772830814184	#FB61D7	5.954	42.7114634146342	Central African Republic	Sub-Saharan Africa	Central African Republic	#FB61D7
2.57272927348471	#FB61D7	6.28	53.7786829268293	Congo, Rep.	Sub-Saharan Africa	Congo, Rep.	#FB61D7
3.22233698354087	#C49A00	2.033	73.1307317073171	Switzerland	Europe & Central Asia	Switzerland	#C49A00
3.14854334342065	#FB61D7	7.927	44.6926097560976	Cote d'Ivoire	Sub-Saharan Africa	Cote d'Ivoire	#FB61D7
3.53228534304402	#53B400	3.851	62.7466097560976	Chile	Latin America & Caribbean	Chile	#53B400
3.29282173712945	#FB61D7	6.247	46.599	Cameroon	Sub-Saharan Africa	Cameroon	#FB61D7
16.2388697521934	#F8766D	5.24	63.8667317073171	China	East Asia & Pacific	China	#F8766D
4.29577858171322	#53B400	5.37	61.164243902439	Colombia	Latin America & Caribbean	Colombia	#53B400
2.66814315032531	#53B400	4.733	67.3510243902439	Costa Rica	Latin America & Caribbean	Costa Rica	#53B400
3.46098091295726	#53B400	3.857	70.1656341463415	Cuba	Latin America & Caribbean	Cuba	#53B400
2.25459537752006	#FB61D7	6.913	53.4050975609756	Cape Verde	Sub-Saharan Africa	Cape Verde	#FB61D7
2.38212772160544	#C49A00	2.547	72.7776341463415	Cyprus	Europe & Central Asia	Cyprus	#C49A00
3.53789615617537	#C49A00	1.99	69.6770731707317	Czech Republic	Europe & Central Asia	Czech Republic	#C49A00
6.34439149699142	#C49A00	1.92	70.6964634146342	Germany	Europe & Central Asia	Germany	#C49A00
2.19284845240467	#00C094	7.332	43.7041463414634	Djibouti	Middle East & North Africa	Djibouti	#00C094
3.09212104220458	#C49A00	2.043	73.4146341463415	Denmark	Europe & Central Asia	Denmark	#C49A00
3.05719421188821	#53B400	5.983	59.0063902439024	Dominican Republic	Latin America & Caribbean	Dominican Republic	#53B400
3.90677716338496	#00C094	7.398	53.5412926829268	Algeria	Middle East & North Africa	Algeria	#00C094
3.22089535455171	#53B400	6.179	58.1997804878049	Ecuador	Latin America & Caribbean	Ecuador	#53B400
2.57295629374318	#C49A00	2.18	70.1076341463415	Estonia	Europe & Central Asia	Estonia	#C49A00
4.99197813959288	#00C094	5.846	50.954512195122	Egypt, Arab Rep.	Middle East & North Africa	Egypt, Arab Rep.	#00C094
2.66390500762372	#FB61D7	6.569	43.6743658536585	Eritrea	Sub-Saharan Africa	Eritrea	#FB61D7
4.8702429802816	#C49A00	2.859	71.630243902439	Spain	Europe & Central Asia	Spain	#C49A00
4.65447335693544	#FB61D7	6.825	43.2147317073171	Ethiopia	Sub-Saharan Africa	Ethiopia	#FB61D7
3.05267233804659	#C49A00	1.703	70.0175609756098	Finland	Europe & Central Asia	Finland	#C49A00
2.35285356817617	#F8766D	4.397	60.2468536585366	Fiji	East Asia & Pacific	Fiji	#F8766D
2.10645998028983	#F8766D	6.925	62.0705853658537	Micronesia, Fed. Sts.	East Asia & Pacific	Micronesia, Fed. Sts.	#F8766D
