size	colour	x	y	key	showSelectedlegendcolour	clickSelects	fill
2.21178253887457	#00C094	6.679	61.5878780487805	United Arab Emirates	Middle East & North Africa	United Arab Emirates	#00C094
3.60706037874745	#A58AFF	7.7	34.637512195122	Afghanistan	South Asia	Afghanistan	#A58AFF
2.70628671927823	#C49A00	4.972	66.7384634146342	Albania	Europe & Central Asia	Albania	#C49A00
2.76711979783414	#C49A00	3.314	69.5987073170732	Armenia	Europe & Central Asia	Armenia	#C49A00
3.18263418483913	#FB61D7	7.339	36.6060487804878	Angola	Sub-Saharan Africa	Angola	#FB61D7
4.38499841289239	#53B400	3.056	66.2933170731707	Argentina	Latin America & Caribbean	Argentina	#53B400
3.33792196538751	#C49A00	2.496	69.8331707317073	Austria	Europe & Central Asia	Austria	#C49A00
3.7182459010383	#F8766D	2.886	70.9687804878049	Australia	East Asia & Pacific	Australia	#F8766D
2.10255853198517	#53B400	3.054	68.7284146341464	Aruba	Latin America & Caribbean	Aruba	#53B400
3.10342444998996	#C49A00	4.753	64.4186829268293	Azerbaijan	Europe & Central Asia	Azerbaijan	#C49A00
2.94042532200171	#C49A00	2.994	65.4456829268293	Bosnia and Herzegovina	Europe & Central Asia	Bosnia and Herzegovina	#C49A00
2.23163709295157	#53B400	3.284	68.145	Barbados	Latin America & Caribbean	Barbados	#53B400
5.94932420290362	#A58AFF	6.94	44.3662926829268	Bangladesh	South Asia	Bangladesh	#A58AFF
3.52366226473742	#C49A00	2.245	70.7648780487805	Belgium	Europe & Central Asia	Belgium	#C49A00
3.15279363801396	#FB61D7	6.593	40.3736829268293	Burkina Faso	Sub-Saharan Africa	Burkina Faso	#FB61D7
3.42457953501572	#C49A00	2.27	70.43	Bulgaria	Europe & Central Asia	Bulgaria	#C49A00
2.21478432373473	#00C094	6.69	62.9744634146342	Bahrain	Middle East & North Africa	Bahrain	#00C094
2.90235021978666	#FB61D7	6.801	43.5884390243902	Burundi	Sub-Saharan Africa	Burundi	#FB61D7
2.82616619389398	#FB61D7	6.71	39.1287317073171	Benin	Sub-Saharan Africa	Benin	#FB61D7
2.16192758837608	#F8766D	5.731	66.6882195121951	Brunei Darussalam	East Asia & Pacific	Brunei Darussalam	#F8766D
