size	colour	x	y	key	showSelectedlegendcolour	clickSelects	fill
2.17787186984743	#00C094	6.841	57.2364146341463	United Arab Emirates	Middle East & North Africa	United Arab Emirates	#00C094
3.53304522000188	#A58AFF	7.7	32.9898780487805	Afghanistan	South Asia	Afghanistan	#A58AFF
2.66945113053176	#C49A00	5.458	65.8294390243903	Albania	Europe & Central Asia	Albania	#C49A00
2.72649533521842	#C49A00	3.979	67.9847317073171	Armenia	Europe & Central Asia	Armenia	#C49A00
3.14288871157574	#FB61D7	7.43	34.9891707317073	Angola	Sub-Saharan Africa	Angola	#FB61D7
4.31739198854635	#53B400	3.058	65.6258780487805	Argentina	Latin America & Caribbean	Argentina	#53B400
3.32250388725949	#C49A00	2.685	69.7221951219512	Austria	Europe & Central Asia	Austria	#C49A00
3.65573231830885	#F8766D	2.977	70.850243902439	Australia	East Asia & Pacific	Australia	#F8766D
2.10094285098988	#53B400	3.842	67.369756097561	Aruba	Latin America & Caribbean	Aruba	#53B400
3.04896017156734	#C49A00	5.352	62.8618292682927	Azerbaijan	Europe & Central Asia	Azerbaijan	#C49A00
2.92254849358739	#C49A00	3.495	63.2692926829268	Bosnia and Herzegovina	Europe & Central Asia	Bosnia and Herzegovina	#C49A00
2.23039226457749	#53B400	3.963	66.8380243902439	Barbados	Latin America & Caribbean	Barbados	#53B400
5.71275759221373	#A58AFF	6.871	50.2293902439024	Bangladesh	South Asia	Bangladesh	#A58AFF
3.50916780524732	#C49A00	2.613	70.6253658536586	Belgium	Europe & Central Asia	Belgium	#C49A00
3.11524400665217	#FB61D7	6.454	38.3574390243902	Burkina Faso	Sub-Saharan Africa	Burkina Faso	#FB61D7
3.40498548000825	#C49A00	2.09	71.2939024390244	Bulgaria	Europe & Central Asia	Bulgaria	#C49A00
2.20377235586283	#00C094	7.165	58.6348048780488	Bahrain	Middle East & North Africa	Bahrain	#00C094
2.85939888953397	#FB61D7	6.801	42.8061463414634	Burundi	Sub-Saharan Africa	Burundi	#FB61D7
2.79428919031315	#FB61D7	6.544	37.1129756097561	Benin	Sub-Saharan Africa	Benin	#FB61D7
2.14517007248216	#F8766D	6.068	64.8935853658537	Brunei Darussalam	East Asia & Pacific	Brunei Darussalam	#F8766D
2.9489761510689	#53B400	6.593	44.2182195121951	Bolivia	Latin America & Caribbean	Bolivia	#53B400
6.50955416647758	#53B400	5.815	56.6708292682927	Brazil	Latin America & Caribbean	Brazil	#53B400
2.17355607258308	#53B400	4.057	64.9793170731707	Bahamas, The	Latin America & Caribbean	Bahamas, The	#53B400
2.23932372224537	#A58AFF	6.67	38.5209268292683	Bhutan	South Asia	Bhutan	#A58AFF
2.37417366473705	#FB61D7	6.693	52.2675365853659	Botswana	Sub-Saharan Africa	Botswana	#FB61D7
3.43937845439348	#C49A00	2.27	69.4581951219512	Belarus	Europe & Central Asia	Belarus	#C49A00
2.148132839528	#53B400	6.4	63.4774146341463	Belize	Latin America & Caribbean	Belize	#53B400
4.17709917059862	#00B6EB	3.115	71.8721951219512	Canada	North America	Canada	#00B6EB
4.04533164069332	#FB61D7	6.089	42.1804878048781	Congo, Dem. Rep.	Sub-Saharan Africa	Congo, Dem. Rep.	#FB61D7
2.62754649702626	#FB61D7	5.937	38.7263658536585	Central African Republic	Sub-Saharan Africa	Central African Republic	#FB61D7
2.52485877401317	#FB61D7	6.098	51.429512195122	Congo, Rep.	Sub-Saharan Africa	Congo, Rep.	#FB61D7
3.18662131941585	#C49A00	2.568	72.2017073170732	Switzerland	Europe & Central Asia	Switzerland	#C49A00
3.00674441926048	#FB61D7	7.701	41.3368292682927	Cote d'Ivoire	Sub-Saharan Africa	Cote d'Ivoire	#FB61D7
3.44306399220969	#53B400	5	59.3026829268293	Chile	Latin America & Caribbean	Chile	#53B400
3.19987323583862	#FB61D7	6.001	43.7151707317073	Cameroon	Sub-Saharan Africa	Cameroon	#FB61D7
15.1298245496013	#F8766D	5.872	51.2869268292683	China	East Asia & Pacific	China	#F8766D
4.1142568009253	#53B400	6.559	59.0520487804878	Colombia	Latin America & Caribbean	Colombia	#53B400
2.61478860796637	#53B400	6.631	64.3662195121951	Costa Rica	Latin America & Caribbean	Costa Rica	#53B400
3.38317701248372	#53B400	4.617	66.8127317073171	Cuba	Latin America & Caribbean	Cuba	#53B400
2.23369827564507	#FB61D7	6.993	49.8411463414634	Cape Verde	Sub-Saharan Africa	Cape Verde	#FB61D7
2.36933226166155	#C49A00	3.133	71.1653414634146	Cyprus	Europe & Central Asia	Cyprus	#C49A00
3.53417242787966	#C49A00	2.165	70.1631707317073	Czech Republic	Europe & Central Asia	Czech Republic	#C49A00
6.27872336930671	#C49A00	2.5	70.4261463414634	Germany	Europe & Central Asia	Germany	#C49A00
2.15516027032522	#00C094	7.731	40.9033658536585	Djibouti	Middle East & North Africa	Djibouti	#00C094
3.06935799617149	#C49A00	2.61	72.3707317073171	Denmark	Europe & Central Asia	Denmark	#C49A00
2.96764736175935	#53B400	7.054	55.2943414634146	Dominican Republic	Latin America & Caribbean	Dominican Republic	#53B400
3.75352303683409	#00C094	7.388	49.8382926829268	Algeria	Middle East & North Africa	Algeria	#00C094
3.11933143034257	#53B400	6.639	55.8198292682927	Ecuador	Latin America & Caribbean	Ecuador	#53B400
