size	colour	x	y	key	showSelectedlegendcolour	clickSelects	fill
2.15027589949552	#00C094	6.893	53.7608292682927	United Arab Emirates	Middle East & North Africa	United Arab Emirates	#00C094
3.48323870722225	#A58AFF	7.7	31.8320243902439	Afghanistan	South Asia	Afghanistan	#A58AFF
2.64091557329399	#C49A00	5.808	64.1623414634146	Albania	Europe & Central Asia	Albania	#C49A00
2.69208923000007	#C49A00	4.435	66.701487804878	Armenia	Europe & Central Asia	Armenia	#C49A00
3.1125613787205	#FB61D7	7.385	33.7870975609756	Angola	Sub-Saharan Africa	Angola	#FB61D7
4.26486420730456	#53B400	3.089	65.389243902439	Argentina	Latin America & Caribbean	Argentina	#53B400
3.30958861482538	#C49A00	2.798	69.309512195122	Austria	Europe & Central Asia	Austria	#C49A00
3.60802073397057	#F8766D	3.442	70.9424390243903	Australia	East Asia & Pacific	Australia	#F8766D
2.09957965423382	#53B400	4.471	66.3655365853659	Aruba	Latin America & Caribbean	Aruba	#53B400
3.00047791226534	#C49A00	5.591	61.6445853658537	Azerbaijan	Europe & Central Asia	Azerbaijan	#C49A00
2.90453409059831	#C49A00	3.849	61.5188292682927	Bosnia and Herzegovina	Europe & Central Asia	Bosnia and Herzegovina	#C49A00
2.22893334029928	#53B400	4.269	65.6108048780488	Barbados	Latin America & Caribbean	Barbados	#53B400
5.55361891916696	#A58AFF	6.79	48.8019024390244	Bangladesh	South Asia	Bangladesh	#A58AFF
3.48962769237082	#C49A00	2.592	70.219512195122	Belgium	Europe & Central Asia	Belgium	#C49A00
3.09181188282702	#FB61D7	6.344	36.8775609756098	Burkina Faso	Sub-Saharan Africa	Burkina Faso	#FB61D7
3.38848477821732	#C49A00	2.24	69.4919512195122	Bulgaria	Europe & Central Asia	Bulgaria	#C49A00
2.19516753905773	#00C094	7.168	54.6219756097561	Bahrain	Middle East & North Africa	Bahrain	#00C094
2.83311871304422	#FB61D7	6.801	41.8668780487805	Burundi	Sub-Saharan Africa	Burundi	#FB61D7
2.7744474854402	#FB61D7	6.394	36.179243902439	Benin	Sub-Saharan Africa	Benin	#FB61D7
2.1340139258189	#F8766D	6.448	63.4029756097561	Brunei Darussalam	East Asia & Pacific	Brunei Darussalam	#F8766D
2.9172506926451	#53B400	6.648	43.2725365853659	Bolivia	Latin America & Caribbean	Bolivia	#53B400
6.31582761415579	#53B400	6.143	55.411756097561	Brazil	Latin America & Caribbean	Brazil	#53B400
2.15984348750918	#53B400	4.45	63.9529512195122	Bahamas, The	Latin America & Caribbean	Bahamas, The	#53B400
2.23011169535295	#A58AFF	6.67	37.5782195121951	Bhutan	South Asia	Bhutan	#A58AFF
2.35913420098367	#FB61D7	6.649	51.2455365853659	Botswana	Sub-Saharan Africa	Botswana	#FB61D7
3.41760427060429	#C49A00	2.5	68.8120487804878	Belarus	Europe & Central Asia	Belarus	#C49A00
2.14084914765786	#53B400	6.46	61.8984878048781	Belize	Latin America & Caribbean	Belize	#53B400
4.11737637828173	#00B6EB	3.681	71.3670731707317	Canada	North America	Canada	#00B6EB
3.96548175005854	#FB61D7	6.03	41.451512195122	Congo, Dem. Rep.	Sub-Saharan Africa	Congo, Dem. Rep.	#FB61D7
2.60958673521338	#FB61D7	5.891	37.3187804878049	Central African Republic	Sub-Saharan Africa	Central African Republic	#FB61D7
2.50369235342451	#FB61D7	5.967	49.8399756097561	Congo, Rep.	Sub-Saharan Africa	Congo, Rep.	#FB61D7
3.1575558104786	#C49A00	2.464	71.1960975609756	Switzerland	Europe & Central Asia	Switzerland	#C49A00
2.94763605643887	#FB61D7	7.501	40.7545365853659	Cote d'Ivoire	Sub-Saharan Africa	Cote d'Ivoire	#FB61D7
3.39149741249967	#53B400	5.463	57.8295609756098	Chile	Latin America & Caribbean	Chile	#53B400
3.15963146790797	#FB61D7	5.866	42.4059512195122	Cameroon	Sub-Saharan Africa	Cameroon	#FB61D7
14.6681003503716	#F8766D	5.602	44.7041951219512	China	East Asia & Pacific	China	#F8766D
4.02260376661576	#53B400	6.776	57.7348536585366	Colombia	Latin America & Caribbean	Colombia	#53B400
2.58423258940232	#53B400	7.221	62.7389512195122	Costa Rica	Latin America & Caribbean	Costa Rica	#53B400
3.33876398615407	#53B400	4.509	64.9006829268293	Cuba	Latin America & Caribbean	Cuba	#53B400
2.22372042337328	#FB61D7	6.953	49.1239512195122	Cape Verde	Sub-Saharan Africa	Cape Verde	#FB61D7
2.36826033294128	#C49A00	3.421	70.2499756097561	Cyprus	Europe & Central Asia	Cyprus	#C49A00
3.52197074836644	#C49A00	2.12	69.7868292682927	Czech Republic	Europe & Central Asia	Czech Republic	#C49A00
6.22378250357838	#C49A00	2.44	70.0100975609756	Germany	Europe & Central Asia	Germany	#C49A00
2.13809334283177	#00C094	7.805	39.4818292682927	Djibouti	Middle East & North Africa	Djibouti	#00C094
3.05674083085398	#C49A00	2.544	72.319756097561	Denmark	Europe & Central Asia	Denmark	#C49A00
2.92182404955131	#53B400	7.404	53.232243902439	Dominican Republic	Latin America & Caribbean	Dominican Republic	#53B400
