size	colour	x	y	key	showSelectedlegendcolour	clickSelects	fill
2.22841418354376	#00C094	6.605	62.5194878048781	United Arab Emirates	Middle East & North Africa	United Arab Emirates	#00C094
3.62840021094296	#A58AFF	7.7	35.0559756097561	Afghanistan	South Asia	Afghanistan	#A58AFF
2.7155154017246	#C49A00	4.872	66.9894390243903	Albania	Europe & Central Asia	Albania	#C49A00
2.77680569960085	#C49A00	3.208	69.9244390243903	Armenia	Europe & Central Asia	Armenia	#C49A00
3.19387311306024	#FB61D7	7.301	37.0114146341463	Angola	Sub-Saharan Africa	Angola	#FB61D7
4.4034158106644	#53B400	3.073	66.548512195122	Argentina	Latin America & Caribbean	Argentina	#53B400
3.34026489147978	#C49A00	2.29	69.8907317073171	Austria	Europe & Central Asia	Austria	#C49A00
3.73527674341816	#F8766D	2.859	71.0185365853659	Australia	East Asia & Pacific	Australia	#F8766D
2.10295849072417	#53B400	2.908	69.0861463414634	Aruba	Latin America & Caribbean	Aruba	#53B400
3.11559961124886	#C49A00	4.612	64.7346097560976	Azerbaijan	Europe & Central Asia	Azerbaijan	#C49A00
2.94495577781712	#C49A00	2.881	65.9866097560976	Bosnia and Herzegovina	Europe & Central Asia	Bosnia and Herzegovina	#C49A00
2.23212360155217	#53B400	3.113	68.487512195122	Barbados	Latin America & Caribbean	Barbados	#53B400
5.99752026511473	#A58AFF	6.945	41.8859512195122	Bangladesh	South Asia	Bangladesh	#A58AFF
3.52441489681395	#C49A00	2.2	70.9719512195122	Belgium	Europe & Central Asia	Belgium	#C49A00
3.16283124186549	#FB61D7	6.624	40.9011219512195	Burkina Faso	Sub-Saharan Africa	Burkina Faso	#FB61D7
3.42925909094699	#C49A00	2.17	71.2563414634146	Bulgaria	Europe & Central Asia	Bulgaria	#C49A00
2.21847470289255	#00C094	6.498	63.8683902439025	Bahrain	Middle East & North Africa	Bahrain	#00C094
2.91088018086535	#FB61D7	6.802	43.7059268292683	Burundi	Sub-Saharan Africa	Burundi	#FB61D7
2.8350346596593	#FB61D7	6.748	39.7900975609756	Benin	Sub-Saharan Africa	Benin	#FB61D7
2.16622772142807	#F8766D	5.751	67.1051463414634	Brunei Darussalam	East Asia & Pacific	Brunei Darussalam	#F8766D
3.0064461575873	#53B400	6.578	45.7510243902439	Bolivia	Latin America & Caribbean	Bolivia	#53B400
6.81163085321671	#53B400	5.024	58.561	Brazil	Latin America & Caribbean	Brazil	#53B400
2.1928372025314	#53B400	3.531	66.1829024390244	Bahamas, The	Latin America & Caribbean	Bahamas, The	#53B400
2.25815180746917	#A58AFF	6.671	40.5863658536585	Bhutan	South Asia	Bhutan	#A58AFF
2.40429373806597	#FB61D7	6.641	54.4444634146342	Botswana	Sub-Saharan Africa	Botswana	#FB61D7
3.47494480815441	#C49A00	2.31	70.5228780487805	Belarus	Europe & Central Asia	Belarus	#C49A00
2.16066776962608	#53B400	6.299	66.0439512195122	Belize	Latin America & Caribbean	Belize	#53B400
4.26639150336831	#00B6EB	2.258	72.7004878048781	Canada	North America	Canada	#00B6EB
4.19539655814562	#FB61D7	6.214	43.8569024390244	Congo, Dem. Rep.	Sub-Saharan Africa	Congo, Dem. Rep.	#FB61D7
2.66119197456918	#FB61D7	5.954	41.9419268292683	Central African Republic	Sub-Saharan Africa	Central African Republic	#FB61D7
2.56408095341576	#FB61D7	6.259	53.4365853658537	Congo, Rep.	Sub-Saharan Africa	Congo, Rep.	#FB61D7
3.21912601752212	#C49A00	2.087	73.020243902439	Switzerland	Europe & Central Asia	Switzerland	#C49A00
3.12246623402538	#FB61D7	7.908	43.9085365853659	Cote d'Ivoire	Sub-Saharan Africa	Cote d'Ivoire	#FB61D7
3.51834449897867	#53B400	4.023	62.1367073170732	Chile	Latin America & Caribbean	Chile	#53B400
3.27613084138244	#FB61D7	6.208	46.0763902439024	Cameroon	Sub-Saharan Africa	Cameroon	#FB61D7
16.0446382529799	#F8766D	5.512	62.902243902439	China	East Asia & Pacific	China	#F8766D
4.26749635580915	#53B400	5.599	60.8316829268293	Colombia	Latin America & Caribbean	Colombia	#53B400
2.65998706625709	#53B400	5.012	66.8489756097561	Costa Rica	Latin America & Caribbean	Costa Rica	#53B400
3.44814836522419	#53B400	4.033	69.6756341463415	Cuba	Latin America & Caribbean	Cuba	#53B400
2.25050837718821	#FB61D7	6.935	52.5990243902439	Cape Verde	Sub-Saharan Africa	Cape Verde	#FB61D7
2.37983700009302	#C49A00	2.61	72.5266585365854	Cyprus	Europe & Central Asia	Cyprus	#C49A00
3.54034375110711	#C49A00	1.929	69.440243902439	Czech Republic	Europe & Central Asia	Czech Republic	#C49A00
6.34040711350041	#C49A00	2.03	70.6409024390244	Germany	Europe & Central Asia	Germany	#C49A00
2.18668327535095	#00C094	7.415	43.2540731707317	Djibouti	Middle East & North Africa	Djibouti	#00C094
3.08832150361511	#C49A00	1.95	73.3434146341463	Denmark	Europe & Central Asia	Denmark	#C49A00
3.04252418758763	#53B400	6.182	58.4365853658537	Dominican Republic	Latin America & Caribbean	Dominican Republic	#53B400
3.8808523100896	#00C094	7.398	52.9180243902439	Algeria	Middle East & North Africa	Algeria	#00C094
3.20359340315054	#53B400	6.282	57.7759268292683	Ecuador	Latin America & Caribbean	Ecuador	#53B400
2.5698641149737	#C49A00	2.16	70.0985609756098	Estonia	Europe & Central Asia	Estonia	#C49A00
4.95917154732306	#00C094	5.94	50.4523902439025	Egypt, Arab Rep.	Middle East & North Africa	Egypt, Arab Rep.	#00C094
2.65537004302541	#FB61D7	6.602	43.317	Eritrea	Sub-Saharan Africa	Eritrea	#FB61D7
4.85436213060956	#C49A00	2.836	72.0273170731707	Spain	Europe & Central Asia	Spain	#C49A00
4.61645209441145	#FB61D7	6.84	42.9285853658537	Ethiopia	Sub-Saharan Africa	Ethiopia	#FB61D7
3.05200611151974	#C49A00	1.828	70.179512195122	Finland	Europe & Central Asia	Finland	#C49A00
2.34905117949626	#F8766D	4.543	59.900756097561	Fiji	East Asia & Pacific	Fiji	#F8766D
2.10569417747146	#F8766D	6.938	61.6335853658537	Micronesia, Fed. Sts.	East Asia & Pacific	Micronesia, Fed. Sts.	#F8766D
5.53636624016908	#C49A00	2.55	71.6585365853659	France	Europe & Central Asia	France	#C49A00
2.37199662621339	#FB61D7	4.704	46.6358780487805	Gabon	Sub-Saharan Africa	Gabon	#FB61D7
5.66251754666785	#C49A00	2.437	71.9731707317073	United Kingdom	Europe & Central Asia	United Kingdom	#C49A00
2.13829393704282	#53B400	4.604	64.1178048780488	Grenada	Latin America & Caribbean	Grenada	#53B400
2.9761169107478	#C49A00	2.595	67.1497073170732	Georgia	Europe & Central Asia	Georgia	#C49A00
3.43830064106407	#FB61D7	6.95	48.9089512195122	Ghana	Sub-Saharan Africa	Ghana	#FB61D7
2.32277037910279	#FB61D7	6.093	38.2423658536585	Gambia, The	Sub-Saharan Africa	Gambia, The	#FB61D7
3.00548203971155	#FB61D7	6.844	33.9579268292683	Guinea	Sub-Saharan Africa	Guinea	#FB61D7
2.25784815816157	#FB61D7	5.678	39.7438536585366	Equatorial Guinea	Sub-Saharan Africa	Equatorial Guinea	#FB61D7
3.45460505669857	#C49A00	2.337	71.694	Greece	Europe & Central Asia	Greece	#C49A00
3.1409651422689	#53B400	6.235	52.0479024390244	Guatemala	Latin America & Caribbean	Guatemala	#53B400
2.12877160744258	#F8766D	4.372	65.8673170731708	Guam	East Asia & Pacific	Guam	#F8766D
2.40123845500939	#FB61D7	6.071	37.2088048780488	Guinea-Bissau	Sub-Saharan Africa	Guinea-Bissau	#FB61D7
2.41245129563854	#53B400	5.573	56.1304878048781	Guyana	Latin America & Caribbean	Guyana	#53B400
2.97502973095258	#F8766D	3.421	71.4524390243903	Hong Kong SAR, China	East Asia & Pacific	Hong Kong SAR, China	#F8766D
2.80318430174648	#53B400	7.27	52.4399024390244	Honduras	Latin America & Caribbean	Honduras	#53B400
3.02938717030419	#C49A00	2.007	68.8978536585366	Croatia	Europe & Central Asia	Croatia	#C49A00
3.06417460715154	#53B400	5.762	47.0819756097561	Haiti	Latin America & Caribbean	Haiti	#53B400
3.57744237785969	#C49A00	1.97	69.1646341463415	Hungary	Europe & Central Asia	Hungary	#C49A00
7.24330804984553	#F8766D	5.474	51.8299756097561	Indonesia	East Asia & Pacific	Indonesia	#F8766D
2.84214625713269	#C49A00	3.93	70.9962195121951	Ireland	Europe & Central Asia	Ireland	#C49A00
2.84454006395154	#00C094	3.778	71.2134146341463	Israel	Middle East & North Africa	Israel	#00C094
13.5683932124079	#A58AFF	5.494	49.1476341463415	India	South Asia	India	#A58AFF
3.54502442284456	#00C094	7.362	57.6951219512195	Iraq	Middle East & North Africa	Iraq	#00C094
4.62526251706188	#00C094	6.451	51.2456829268293	Iran, Islamic Rep.	Middle East & North Africa	Iran, Islamic Rep.	#00C094
2.21364159592408	#C49A00	2.793	73.9339024390244	Iceland	Europe & Central Asia	Iceland	#C49A00
5.60141136246844	#C49A00	2.425	71.5587804878049	Italy	Europe & Central Asia	Italy	#C49A00
2.15992866922986	#C49A00	2.121	71.7390487804878	Channel Islands	Europe & Central Asia	Channel Islands	#C49A00
2.66849589731606	#53B400	5.477	68.1910487804878	Jamaica	Latin America & Caribbean	Jamaica	#53B400
2.59988950574537	#00C094	7.926	60.9279024390244	Jordan	Middle East & North Africa	Jordan	#00C094
7.01485896939442	#F8766D	2.135	71.950243902439	Japan	East Asia & Pacific	Japan	#F8766D
3.64583684738276	#FB61D7	8.081	52.2365853658537	Kenya	Sub-Saharan Africa	Kenya	#FB61D7
2.84252543170679	#C49A00	4.892	60.2213414634146	Kyrgyz Republic	Europe & Central Asia	Kyrgyz Republic	#C49A00
3.29958275270899	#F8766D	5.924	43.6327073170732	Cambodia	East Asia & Pacific	Cambodia	#F8766D
2.22866257712986	#FB61D7	7.061	47.7073170731707	Comoros	Sub-Saharan Africa	Comoros	#FB61D7
3.86279419907451	#F8766D	4.036	61.5753414634146	Korea, Dem. Rep.	East Asia & Pacific	Korea, Dem. Rep.	#F8766D
4.77334240152966	#F8766D	4.53	61.2072682926829	Korea, Rep.	East Asia & Pacific	Korea, Rep.	#F8766D
2.42101408868261	#00C094	7.241	66.8323658536585	Kuwait	Middle East & North Africa	Kuwait	#00C094
3.77666459739636	#C49A00	3.538	62.1975609756098	Kazakhstan	Europe & Central Asia	Kazakhstan	#C49A00
2.8022631586942	#F8766D	5.974	46.0325365853659	Lao PDR	East Asia & Pacific	Lao PDR	#F8766D
2.74172343814935	#00C094	5.068	64.7725365853659	Lebanon	Middle East & North Africa	Lebanon	#00C094
2.14653026851949	#53B400	6.101	63.6061463414634	St. Lucia	Latin America & Caribbean	St. Lucia	#53B400
3.73576286743906	#A58AFF	4.342	62.7087804878049	Sri Lanka	South Asia	Sri Lanka	#A58AFF
2.58188433663141	#FB61D7	6.695	41.3114146341463	Liberia	Sub-Saharan Africa	Liberia	#FB61D7
2.49516167208379	#FB61D7	5.808	48.8984634146342	Lesotho	Sub-Saharan Africa	Lesotho	#FB61D7
2.86786369249609	#C49A00	2.37	70.8043902439024	Lithuania	Europe & Central Asia	Lithuania	#C49A00
2.27949996689198	#C49A00	1.98	69.8755609756098	Luxembourg	Europe & Central Asia	Luxembourg	#C49A00
