size	colour	x	y	key	showSelectedlegendcolour	clickSelects	fill
2.16021328425315	#00C094	6.877	54.9011951219512	United Arab Emirates	Middle East & North Africa	United Arab Emirates	#00C094
3.49921932842385	#A58AFF	7.7	32.2042682926829	Afghanistan	South Asia	Afghanistan	#A58AFF
2.65050018492753	#C49A00	5.704	64.8870975609756	Albania	Europe & Central Asia	Albania	#C49A00
2.70387563392132	#C49A00	4.317	67.1300243902439	Armenia	Europe & Central Asia	Armenia	#C49A00
3.12279915617912	#FB61D7	7.41	34.1879512195122	Angola	Sub-Saharan Africa	Angola	#FB61D7
4.28265149651115	#53B400	3.078	65.4655365853659	Argentina	Latin America & Caribbean	Argentina	#53B400
3.3138104513424	#C49A00	2.811	69.4436585365854	Austria	Europe & Central Asia	Austria	#C49A00
3.62353603323476	#F8766D	3.332	70.9117073170732	Australia	East Asia & Pacific	Australia	#F8766D
2.10014810269312	#53B400	4.271	66.7139756097561	Aruba	Latin America & Caribbean	Aruba	#53B400
3.01717480908083	#C49A00	5.549	62.052	Azerbaijan	Europe & Central Asia	Azerbaijan	#C49A00
2.9110225433953	#C49A00	3.737	62.1247804878049	Bosnia and Herzegovina	Europe & Central Asia	Bosnia and Herzegovina	#C49A00
2.22946235295666	#53B400	4.196	66.0707804878049	Barbados	Latin America & Caribbean	Barbados	#53B400
5.60433454959792	#A58AFF	6.819	49.4155365853659	Bangladesh	South Asia	Bangladesh	#A58AFF
3.49521551962911	#C49A00	2.68	70.0514634146342	Belgium	Europe & Central Asia	Belgium	#C49A00
3.09923720388398	#FB61D7	6.377	37.3750243902439	Burkina Faso	Sub-Saharan Africa	Burkina Faso	#FB61D7
3.39413279556972	#C49A00	2.21	70.3092682926829	Bulgaria	Europe & Central Asia	Bulgaria	#C49A00
2.19819535917388	#00C094	7.19	56.0134390243903	Bahrain	Middle East & North Africa	Bahrain	#00C094
2.84123740338564	#FB61D7	6.801	42.1882926829268	Burundi	Sub-Saharan Africa	Burundi	#FB61D7
2.78066367194537	#FB61D7	6.447	36.4723414634146	Benin	Sub-Saharan Africa	Benin	#FB61D7
2.13760459268021	#F8766D	6.36	63.9135853658537	Brunei Darussalam	East Asia & Pacific	Brunei Darussalam	#F8766D
2.92761922192901	#53B400	6.627	43.5867804878049	Bolivia	Latin America & Caribbean	Bolivia	#53B400
6.3811388076811	#53B400	6.063	55.848243902439	Brazil	Latin America & Caribbean	Brazil	#53B400
2.16448716064064	#53B400	4.356	64.3053170731707	Bahamas, The	Latin America & Caribbean	Bahamas, The	#53B400
2.23306047772656	#A58AFF	6.67	37.8669512195122	Bhutan	South Asia	Bhutan	#A58AFF
2.36391223482144	#FB61D7	6.666	51.5844146341463	Botswana	Sub-Saharan Africa	Botswana	#FB61D7
3.42483840034281	#C49A00	2.4	69.0442195121951	Belarus	Europe & Central Asia	Belarus	#C49A00
2.14320572795823	#53B400	6.44	62.4154390243903	Belize	Latin America & Caribbean	Belize	#53B400
4.13720624038076	#00B6EB	3.607	71.3807317073171	Canada	North America	Canada	#00B6EB
3.9911104024262	#FB61D7	6.048	41.678	Congo, Dem. Rep.	Sub-Saharan Africa	Congo, Dem. Rep.	#FB61D7
2.61531515180079	#FB61D7	5.91	37.7603414634146	Central African Republic	Sub-Saharan Africa	Central African Republic	#FB61D7
2.51055586716587	#FB61D7	6.012	50.4104390243902	Congo, Rep.	Sub-Saharan Africa	Congo, Rep.	#FB61D7
3.1700280708578	#C49A00	2.68	71.1875609756098	Switzerland	Europe & Central Asia	Switzerland	#C49A00
2.96644528120918	#FB61D7	7.572	40.9189268292683	Cote d'Ivoire	Sub-Saharan Africa	Cote d'Ivoire	#FB61D7
3.40908264511103	#53B400	5.342	58.2884146341463	Chile	Latin America & Caribbean	Chile	#53B400
3.17258899848845	#FB61D7	5.913	42.8435609756098	Cameroon	Sub-Saharan Africa	Cameroon	#FB61D7
14.8247328744991	#F8766D	5.697	46.323512195122	China	East Asia & Pacific	China	#F8766D
